item_id,new_column
1079,i_Drama|i_Thriller
1080,i_Comedy
1081,i_Horror
1082,i_Documentary
1083,i_Action
1084,i_Comedy
1085,i_Comedy|i_Drama|i_Romance
1086,i_Drama
1087,i_Comedy
1088,i_Comedy|i_Sci-Fi
1089,i_Drama
1090,i_Drama
1091,i_Drama|i_War
1092,i_Crime|i_Drama|i_Film-Noir
1093,i_Comedy
1094,i_Action
1095,i_Drama|i_Romance|i_War
1096,i_Comedy|i_War
1097,i_Drama
1098,i_Drama
1099,i_Drama
1100,i_Comedy|i_Romance
1101,i_Documentary
1102,i_Drama
1103,i_Documentary
1104,i_Documentary
1105,i_Drama
1106,i_Comedy
1107,i_Action|i_Adventure|i_Drama|i_Sci-Fi|i_War
1108,i_Action|i_Adventure|i_Comedy|i_Romance
1109,i_Action|i_Adventure
1110,i_Sci-Fi
1111,i_Action|i_Sci-Fi|i_Thriller|i_War
1112,i_Action|i_Western
1113,i_Comedy
1114,i_Drama
1115,i_Adventure|i_War
1116,i_Action|i_Animation|i_Children's|i_Sci-Fi|i_Thriller|i_War
1117,i_Sci-Fi
1118,i_Drama
1119,i_Drama|i_War
1120,i_Western
1121,i_Action|i_Adventure|i_Romance|i_Sci-Fi|i_War
1122,i_Comedy|i_Drama|i_Romance
1123,i_Mystery|i_Thriller
1124,i_Crime|i_Drama
1125,i_Action|i_Horror|i_Sci-Fi|i_Thriller
1126,i_Action|i_Adventure|i_Comedy|i_Horror|i_Sci-Fi
1127,i_Adventure|i_Romance
1128,i_Drama|i_War
1129,i_Action|i_Thriller
1130,i_Horror|i_Thriller
1131,i_Action|i_Comedy|i_Musical
1132,i_Action|i_Crime|i_Drama
1133,i_Action|i_Drama|i_War
1134,i_Animation|i_Comedy
1135,i_Drama|i_War
1136,i_Drama
1137,i_Comedy|i_Romance
1138,i_Crime|i_Drama|i_Thriller
1139,i_Drama
1140,i_Comedy|i_Romance
1141,i_Drama
1142,i_Mystery|i_Sci-Fi
1143,i_Action|i_Drama|i_War
1144,i_Comedy|i_Crime
1145,i_Comedy
1146,i_Comedy|i_Drama
1147,i_Drama
1148,i_Comedy
1149,i_Action|i_Sci-Fi|i_Thriller
1150,i_Comedy|i_Horror
1151,i_Action|i_Drama|i_War
1152,i_Comedy|i_Drama
1153,i_Comedy|i_Drama|i_Romance
1154,i_Drama
1155,i_Drama
1156,i_Drama|i_Romance
1157,i_Crime|i_Film-Noir|i_Thriller
1158,i_Thriller
1159,i_Drama|i_War
1160,i_Drama
1161,i_Film-Noir|i_Mystery|i_Thriller
1162,i_Drama|i_Sci-Fi
1163,i_Adventure
1164,i_Comedy|i_Horror
1165,i_Comedy|i_War|i_year
1166,i_Comedy
1167,i_Horror
1168,i_Adventure|i_Comedy|i_Drama
1169,i_Crime|i_Film-Noir|i_Thriller|i_year
1170,i_Action|i_Adventure|i_Comedy|i_Horror
1171,i_Adventure|i_War
1172,i_Drama|i_War
1173,i_Action|i_Drama|i_Mystery|i_Romance|i_Thriller
1174,i_Comedy|i_Romance
1175,i_Western
1176,i_Film-Noir|i_Thriller
1177,i_Drama
1178,i_Comedy|i_Mystery|i_Thriller
1179,i_Comedy|i_Sci-Fi
1180,i_Drama
1181,i_Drama|i_War
1182,i_Comedy|i_Drama
1183,i_Adventure|i_Animation|i_Sci-Fi|i_Thriller
1184,i_Action|i_Adventure
1185,i_Comedy|i_Drama
1186,i_Action|i_Drama|i_Romance
1187,i_Comedy|i_Horror
1188,i_Comedy|i_Drama
1189,i_Drama
1190,i_Comedy
1191,i_Animation|i_Children's|i_Musical
1192,i_Western
1193,i_Film-Noir|i_Mystery
1194,i_Comedy
1195,i_Drama|i_Romance
1196,i_Action|i_Adventure|i_Drama
1197,i_Comedy|i_Drama|i_Musical
1198,i_Documentary|i_War
1199,i_Drama|i_Romance
1200,i_Action|i_Adventure
1201,i_Comedy
1202,i_Drama
1203,i_Comedy|i_War
1204,i_Drama
1205,i_Drama|i_Romance
1206,i_Comedy
1207,i_Drama|i_Musical|i_War
1208,i_Drama|i_War
1209,i_Drama
1210,i_Sci-Fi
1211,i_Drama
1212,i_Adventure
1213,i_Action|i_Comedy|i_Western
1214,i_Drama
1215,i_Drama|i_Sci-Fi
1216,i_Comedy|i_Romance
1217,i_Documentary
1218,i_Comedy
1219,i_Drama
1220,i_Crime
1221,i_Documentary
1222,i_Drama
1223,i_Comedy
1224,i_Action|i_Horror|i_Sci-Fi|i_Thriller
1225,i_Horror
1226,i_Horror
1227,i_Horror
1228,i_Horror
1229,i_Horror
1230,i_Horror
1231,i_Horror
1232,i_Horror
1233,i_Horror
1234,i_Comedy|i_Horror
1235,i_Horror
1236,i_Horror|i_Thriller
1237,i_Horror
1238,i_Horror|i_Sci-Fi
1239,i_Action|i_Horror
1240,i_Horror
1241,i_Horror
1242,i_Horror|i_Romance
1243,i_Horror|i_year
1244,i_Horror
1245,i_Horror
1246,i_Thriller
1247,i_Film-Noir|i_Thriller
1248,i_Horror
1249,i_Horror
1250,i_Horror
1251,i_Horror|i_year
1252,i_Horror
1253,i_Horror
1254,i_Drama
1255,i_Crime|i_Thriller
1256,i_Comedy|i_Romance
1257,i_Drama
1258,i_Horror|i_Thriller
1259,i_Action|i_Adventure|i_Sci-Fi
1260,i_Drama|i_Romance
1261,i_Drama|i_Thriller
1262,i_Adventure|i_Children's|i_Comedy
1263,i_Drama
1264,i_Documentary
1265,i_Drama
1266,i_Drama
1267,i_Action
1268,i_Drama
1269,i_Drama
1270,i_Children's|i_Comedy
1271,i_Drama|i_Thriller
1272,i_Action|i_Thriller
1273,i_Action|i_Adventure|i_Sci-Fi
1274,i_Action|i_Adventure|i_Sci-Fi
1275,i_Action|i_Adventure|i_Sci-Fi
1276,i_Action|i_Adventure|i_Sci-Fi
1277,i_Action|i_Adventure|i_Sci-Fi
1278,i_Action|i_Adventure|i_Sci-Fi
1279,i_Action|i_Adventure|i_Comedy|i_Crime
1280,i_Action|i_Comedy|i_Western
1281,i_Action|i_Comedy|i_Western
1282,i_Comedy|i_Musical|i_Romance
1283,i_Comedy|i_Musical|i_Romance
1284,i_Action|i_Drama
1285,i_Action|i_Sci-Fi
1286,i_Drama
1287,i_Action
1288,i_Western
1289,i_Action|i_Horror
1290,i_Action|i_Horror
1291,i_Action|i_Horror
1292,i_Comedy
1293,i_Action|i_Comedy|i_Sci-Fi|i_War
1294,i_Comedy|i_Drama
1295,i_Drama|i_Romance
1296,i_Comedy
1297,i_Comedy|i_Drama
1298,i_Crime|i_Drama|i_Sci-Fi
1299,i_Drama
1300,i_Romance|i_War
1301,i_Drama
1302,i_Drama
1303,i_Crime|i_Drama
1304,i_Animation|i_Comedy
1305,i_Drama
1306,i_Horror|i_Thriller
1307,i_Action|i_Romance|i_War
1308,i_Comedy|i_Romance
1309,i_Comedy|i_Drama
1310,i_Drama
1311,i_Drama
1312,i_Drama
1313,i_Comedy
1314,i_Crime|i_Drama|i_Romance
1315,i_Drama|i_Musical
1316,i_Drama
1317,i_Drama
1318,i_Documentary
1319,i_Documentary
1320,i_Mystery|i_Thriller
1321,i_Drama
1322,i_Comedy
1323,i_Children's
1324,i_Thriller
1325,i_Drama
1326,i_Action
1327,i_Thriller
1328,i_Action|i_Comedy
1329,i_Action
1330,i_Comedy|i_Horror
1331,i_Action
1332,i_Comedy
1333,i_Drama
1334,i_Action|i_Thriller
1335,i_Comedy
1336,i_Comedy
1337,i_Comedy|i_Romance
1338,i_Drama
1339,i_Comedy
1340,i_Comedy|i_War
1341,i_Comedy
1342,i_Crime
1343,i_Comedy
1344,i_War
1345,i_Comedy|i_Romance
1346,i_Comedy
1347,i_Comedy|i_Romance
1348,i_Comedy
1349,i_Comedy|i_Romance
1350,i_Romance
1351,i_Mystery|i_Thriller
1352,i_Children's|i_Comedy|i_Mystery
1353,i_Comedy
1354,i_Comedy|i_Romance
1355,i_Mystery
1356,i_Drama
1357,i_Crime|i_Drama
1358,i_Comedy|i_Romance
1359,i_Documentary
1360,i_Drama
1361,i_Crime|i_Thriller
1362,i_Action|i_Comedy|i_Crime|i_Drama
1363,i_Children's|i_Comedy
1364,i_Romance
1365,i_Comedy|i_Drama
1366,i_Romance
1367,i_Action|i_Romance|i_Thriller
1368,i_Action|i_Drama|i_Thriller
1369,i_Comedy|i_Drama
1370,i_Drama|i_Thriller
1371,i_Mystery
1372,i_Comedy
1373,i_Drama
1374,i_Drama|i_Musical
1375,i_Action|i_Drama|i_Thriller|i_War
1376,i_Animation|i_Children's|i_Musical
1377,i_Comedy
1378,i_Romance
1379,i_Comedy
1380,i_Action|i_Adventure|i_Children's
1381,i_Drama|i_Romance
1382,i_Action
1383,i_Drama|i_Romance
1384,i_Action|i_Adventure|i_Thriller
1385,i_Comedy|i_Crime
1386,i_Crime
1387,i_Romance
1388,i_Comedy
1389,i_Drama
1390,i_Drama|i_War
1391,i_Drama
1392,i_Drama
1393,i_Drama
1394,i_Comedy
1395,i_Comedy
1396,i_Romance
1397,i_Drama|i_Thriller
1398,i_Comedy
1399,i_Comedy
1400,i_Action|i_Thriller
1401,i_Drama
1402,i_Romance
1403,i_Drama
1404,i_Action|i_Crime|i_Romance
1405,i_Action|i_Adventure|i_Children's|i_Fantasy
1406,i_Comedy
1407,i_Action|i_Sci-Fi
1408,i_Comedy
1409,i_Drama
1410,i_Drama
1411,i_Comedy
1412,i_Drama
1413,i_Drama
1414,i_Drama|i_Romance
1415,i_Comedy
1416,i_Adventure|i_Children's
1417,i_Comedy|i_Crime
1418,i_Comedy|i_Romance
1419,i_Comedy|i_Drama|i_Romance
1420,i_Drama
1421,i_Action|i_Adventure|i_Sci-Fi|i_Thriller
1422,i_Drama
1423,i_Comedy
1424,i_Children's|i_Drama
1425,i_Drama
1426,i_Drama|i_Romance
1427,i_Comedy|i_Romance
1428,i_Adventure|i_Children's|i_Drama
1429,i_Action|i_Adventure|i_Thriller
1430,i_Comedy
1431,i_Drama|i_Romance
1432,i_Drama
1433,i_Action|i_Romance|i_Thriller
1434,i_Comedy
1435,i_Comedy
1436,i_Action|i_Adventure|i_Crime
1437,i_Drama
1438,i_Comedy|i_Romance
1439,i_Comedy|i_Thriller
1440,i_Adventure|i_Animation|i_Children's|i_Comedy|i_Musical
1441,i_Drama
1442,i_Comedy|i_Romance
1443,i_Sci-Fi
1444,i_Comedy|i_Romance
1445,i_Drama
1446,i_Action|i_Sci-Fi|i_Thriller
1447,i_Romance
1448,i_Drama
1449,i_Drama
1450,i_Action|i_Adventure|i_Comedy|i_Sci-Fi
1451,i_Comedy
1452,i_Adventure|i_Children's
1453,i_Children's|i_Fantasy
1454,i_Drama|i_Sci-Fi
1455,i_Comedy
1456,i_Action|i_Drama|i_War
1457,i_Action|i_Adventure
1458,i_Children's|i_Comedy
1459,i_Crime|i_Drama|i_Mystery
1460,i_Action|i_Mystery|i_Sci-Fi|i_Thriller
1461,i_Action|i_Adventure|i_Sci-Fi|i_Thriller
1462,i_Children's|i_Comedy
1463,i_Comedy|i_Romance
1464,i_Drama
1465,i_Adventure|i_Children's|i_Drama
1466,i_Drama
1467,i_Action|i_Mystery|i_Romance|i_Thriller
1468,i_Crime|i_Drama|i_Thriller
1469,i_Action
1470,i_Drama|i_Romance
1471,i_Crime|i_Drama|i_Film-Noir
1472,i_Comedy
1473,i_Sci-Fi|i_Thriller
1474,i_Action|i_Comedy
1475,i_Adventure|i_Romance
1476,i_Action|i_Adventure
1477,i_Action|i_Thriller
1478,i_Drama
1479,i_Action|i_Thriller
1480,i_Drama
1481,i_Comedy
1482,i_Drama
1483,i_Comedy
1484,i_Adventure|i_Thriller
1485,i_Action|i_Thriller|i_War
1486,i_Crime|i_Film-Noir|i_Mystery|i_Thriller
1487,i_Drama|i_War
1488,i_Crime|i_Drama|i_Thriller
1489,i_Drama
1490,i_Comedy|i_Drama
1491,i_Horror
1492,i_Drama
1493,i_Mystery|i_Thriller
1494,i_Action|i_Drama|i_Thriller
1495,i_Action|i_Crime|i_Mystery
1496,i_Comedy|i_Romance
1497,i_Comedy|i_Drama
1498,i_Thriller
1499,i_Comedy|i_Romance
1500,i_Drama
1501,i_Drama
1502,i_Action|i_Thriller
1503,i_Drama|i_Romance
1504,i_Comedy
1505,i_Comedy
1506,i_Comedy|i_Drama
1507,i_Drama|i_Romance
1508,i_Horror|i_Mystery|i_Thriller
1509,i_Crime|i_Horror|i_Mystery|i_Thriller
1510,i_Comedy
1511,i_Crime|i_Thriller
1512,i_Comedy|i_Drama|i_Thriller
1513,i_Documentary
1514,i_Drama
1515,i_Drama
1516,i_Documentary
1517,i_Drama|i_Sci-Fi|i_Thriller
1518,i_Children's|i_Drama|i_Fantasy
1519,i_Horror
1520,i_Romance
1521,i_Documentary
1522,i_Romance|i_Thriller
1523,i_Drama
1524,i_Drama
1525,i_Thriller
1526,i_Crime
1527,i_Comedy
1528,i_Drama
1529,i_Comedy
1530,i_Romance
1531,i_Action|i_Drama
1532,i_Drama
1533,i_Romance
1534,i_Drama|i_War
1535,i_Crime
1536,i_Drama
1537,i_Drama
1538,i_Drama|i_Romance|i_Thriller
1539,i_Crime|i_Thriller
1540,i_Action|i_Adventure|i_Sci-Fi|i_War
1541,i_Comedy
1542,i_Drama
1543,i_Comedy
1544,i_Drama|i_Romance
1545,i_Action|i_Adventure
1546,i_Drama
1547,i_Drama|i_Romance|i_Thriller
1548,i_Romance
1549,i_Romance
1550,i_Crime|i_Thriller
1551,i_Action|i_Thriller
1552,i_Animation|i_Children's|i_Musical
1553,i_Comedy|i_Mystery
1554,i_Action|i_Horror|i_Sci-Fi
1555,i_Horror|i_Sci-Fi
1556,i_Drama
1557,i_Drama
1558,i_Drama
1559,i_Drama|i_War
1560,i_Drama
1561,i_Comedy|i_Drama
1562,i_Children's|i_Comedy|i_Fantasy
1563,i_Comedy
1564,i_Drama
1565,i_Children's|i_Comedy
1566,i_Thriller
1567,i_Comedy|i_Crime|i_Drama|i_Mystery
1568,i_Children's|i_Comedy
1569,i_Romance
1570,i_Thriller
1571,i_Horror|i_Thriller
1572,i_Thriller
1573,i_Drama
1574,i_Action|i_Adventure|i_Sci-Fi
1575,i_Drama|i_Romance
1576,i_Action|i_Romance|i_Thriller
1577,i_Drama
1578,i_Drama
1579,i_Drama
1580,i_Drama
1581,i_Drama
1582,i_Crime|i_Drama
1583,i_Drama
1584,i_Comedy
1585,i_Comedy|i_Crime|i_Mystery|i_Thriller
1586,i_Drama|i_Romance
1587,i_Comedy|i_Drama
1588,i_Drama|i_Romance
1589,i_Action|i_Children's
1590,i_Drama
1591,i_Documentary
1592,i_Action|i_Adventure|i_Thriller
1593,i_Comedy
1594,i_Comedy|i_Drama
1595,i_Film-Noir|i_Sci-Fi|i_Thriller
1596,i_Romance
1597,i_Adventure|i_Children's|i_Fantasy|i_Sci-Fi
1598,i_Action|i_Thriller
1599,i_Comedy
1600,i_Action|i_Mystery|i_Thriller
1601,i_Romance
1602,i_Horror
1603,i_Drama
1604,i_Drama
1605,i_Comedy|i_Musical
1606,i_Action|i_Horror|i_Sci-Fi
1607,i_Comedy|i_Thriller
1608,i_Drama|i_Romance
1609,i_Action|i_Thriller
1610,i_Romance|i_Thriller
1611,i_Horror
1612,i_Action|i_Comedy|i_Musical
1613,i_Action|i_Drama
1614,i_Comedy|i_Romance
1615,i_Adventure|i_Sci-Fi|i_Thriller
1616,i_Documentary
1617,i_Comedy|i_Romance
1618,i_Film-Noir|i_Mystery|i_Thriller
1619,i_Comedy|i_Drama
1620,i_Action|i_Crime
1621,i_Documentary
1622,i_Action|i_Drama
1623,i_Crime|i_Drama
1624,i_Action|i_Thriller
1625,i_Comedy
1626,i_Comedy|i_Drama
1627,i_Drama
1628,i_Action|i_Drama
1629,i_Documentary
1630,i_Thriller
1631,i_Crime|i_Drama
1632,i_Action|i_Drama|i_Romance
1633,i_Crime|i_Drama
1634,i_Crime|i_Drama|i_Mystery|i_Thriller
1635,i_Adventure|i_Children's|i_Comedy
1636,i_Drama
1637,i_Comedy|i_Crime|i_Drama
1638,i_Drama
1639,i_Drama
1640,i_Children's|i_Comedy|i_Drama
1641,i_Drama
1642,i_Drama
1643,i_Comedy|i_Drama
1644,i_Comedy|i_Drama|i_Romance
1645,i_Drama
1646,i_Comedy|i_Romance
1647,i_Children's|i_Comedy
1648,i_Comedy|i_Thriller
1649,i_Action|i_Drama
1650,i_Adventure|i_Children's
1651,i_Comedy|i_Documentary
1652,i_Drama|i_Romance
1653,i_Comedy
1654,i_Action|i_Sci-Fi|i_Thriller
1655,i_Action|i_Drama
1656,i_Action|i_Drama|i_Thriller
1657,i_Drama|i_Thriller
1658,i_Romance
1659,i_Drama
1660,i_Comedy
1661,i_Comedy
1662,i_Drama
1663,i_Drama|i_Thriller
1664,i_Crime|i_Drama
1665,i_Children's|i_Comedy
1666,i_Drama
1667,i_Comedy|i_Thriller
1668,i_Drama
1669,i_Adventure|i_Children's|i_Comedy|i_Fantasy
1670,i_Adventure
1671,i_Drama|i_Romance
1672,i_Drama|i_Romance
1673,i_Drama|i_Thriller
1674,i_Comedy
1675,i_Comedy|i_Romance
1676,i_Comedy
1677,i_Documentary|i_Musical
1678,i_Comedy
1679,i_Action|i_Comedy
1680,i_Drama
1681,i_Drama
1682,i_Comedy|i_Thriller
1683,i_Horror|i_Sci-Fi
1684,i_Comedy
1685,i_Comedy
1686,i_Documentary
1687,i_Action|i_Comedy
1688,i_Action|i_Adventure
1689,i_Drama|i_War
1690,i_Action|i_Thriller
1691,i_Comedy|i_Drama
1692,i_Comedy|i_Drama
1693,i_Drama
1694,i_Drama
1695,i_Comedy|i_Romance
1696,i_Comedy
1697,i_Action|i_Drama|i_Sci-Fi|i_Thriller
1698,i_Drama
1699,i_Comedy|i_Romance
1700,i_Drama
1701,i_Drama
1702,i_Adventure|i_Animation|i_Children's|i_Fantasy
1703,i_Action|i_Sci-Fi
1704,i_Comedy
1705,i_Comedy|i_Drama
1706,i_Comedy|i_Drama
1707,i_Comedy
1708,i_Adventure|i_Comedy
1709,i_Comedy|i_Drama|i_Romance
1710,i_Thriller
1711,i_Drama
1712,i_Horror|i_Thriller
1713,i_Mystery|i_Thriller
1714,i_Drama
1715,i_Adventure|i_Comedy|i_Romance
1716,i_Comedy|i_Drama|i_Romance
1717,i_Comedy
1718,i_Drama|i_Romance
1719,i_Drama|i_War
1720,i_Adventure|i_Drama
1721,i_Drama
1722,i_Documentary
1723,i_Drama|i_Romance
1724,i_Comedy
1725,i_Comedy|i_Drama
1726,i_Drama
1727,i_Comedy|i_Romance
1728,i_Animation|i_Children's
1729,i_Drama|i_Thriller
1730,i_Mystery|i_Sci-Fi|i_Thriller
1731,i_Action|i_Comedy|i_Crime
1732,i_Comedy
1733,i_Action|i_Crime|i_Romance
1734,i_Drama|i_Mystery
1735,i_Comedy|i_Drama
1736,i_Drama
1737,i_Action|i_Comedy|i_Drama
1738,i_Action|i_Adventure|i_Sci-Fi|i_Thriller
1739,i_Action|i_Comedy|i_Crime|i_Drama
1740,i_Children's|i_Comedy
1741,i_Animation|i_Children's|i_Fantasy|i_War
1742,i_Sci-Fi|i_Thriller
1743,i_Drama
1744,i_Comedy
1745,i_Horror|i_Sci-Fi
1746,i_Drama|i_Romance|i_War|i_year
1747,i_Musical|i_year
1748,i_War|i_year
1749,i_Western|i_year
1750,i_Drama|i_year
1751,i_Drama|i_year
1752,i_Adventure|i_year
1753,i_Musical|i_year
1754,i_Drama|i_year
1755,i_Comedy|i_year
1756,i_Drama
1757,i_Drama|i_War
1758,i_Comedy
1759,i_Drama
1760,i_Drama|i_War
1761,i_Drama
1762,i_Drama
1763,i_Drama
1764,i_Drama
1765,i_Drama|i_Romance|i_War
1766,i_Crime|i_Drama
1767,i_Drama|i_Romance
1768,i_Musical|i_Romance
1769,i_Comedy
1770,i_Drama
1771,i_Drama|i_Mystery
1772,i_Musical
1773,i_Drama
1774,i_Action|i_Crime|i_Drama|i_Thriller
1775,i_Action|i_Drama
1776,i_Drama
1777,i_Drama
1778,i_Drama
1779,i_Comedy|i_Drama
1780,i_Drama|i_Romance
1781,i_Drama|i_War
1782,i_Drama
1783,i_Drama
1784,i_Comedy
1785,i_Drama|i_Mystery
1786,i_Comedy|i_Sci-Fi
1787,i_Comedy
1788,i_Adventure|i_Children's|i_Fantasy
1789,i_Comedy|i_Drama
1790,i_Horror
1791,i_Horror
1792,i_Horror
1793,i_Horror
1794,i_Horror
1795,i_Horror
1796,i_Horror
1797,i_Horror
1798,i_Horror
1799,i_Horror
1800,i_Horror
1801,i_Horror
1802,i_Horror
1803,i_Horror
1804,i_Horror
1805,i_Horror
1806,i_Horror
1807,i_Horror
1808,i_Horror
1809,i_Horror
1810,i_Horror
1811,i_Horror
1812,i_Horror
1813,i_Horror
1814,i_Horror
1815,i_Horror|i_Thriller
1816,i_Horror|i_Thriller
1817,i_Horror|i_Thriller
1818,i_Horror
1819,i_Horror
1820,i_Horror
1821,i_Action|i_Comedy|i_Crime|i_Drama
1822,i_Action|i_Comedy|i_Crime|i_Drama
1823,i_Action|i_Comedy|i_Crime|i_Drama
1824,i_Comedy|i_Horror
1825,i_Comedy|i_Horror
1826,i_Adventure|i_Children's|i_Fantasy
1827,i_Action|i_Adventure|i_Romance
1828,i_Comedy
1829,i_Crime|i_Drama|i_Film-Noir
1830,i_Sci-Fi|i_Thriller
1831,i_Sci-Fi|i_year
1832,i_Comedy|i_Sci-Fi
1833,i_Comedy|i_Sci-Fi|i_Western
1834,i_Action|i_Adventure
1835,i_Children's|i_Comedy
1836,i_Children's|i_Comedy|i_Fantasy
1837,i_Children's|i_Comedy|i_Western
1838,i_Children's|i_Fantasy|i_Musical
1839,i_Animation|i_Children's
1840,i_Action|i_Drama
1841,i_Drama|i_Romance
1842,i_Fantasy|i_Sci-Fi
1843,i_Drama
1844,i_Action|i_Crime|i_Drama
1845,i_Drama|i_Mystery
1846,i_Drama|i_Romance
1847,i_Horror|i_Thriller
1848,i_Comedy|i_Crime
1849,i_Action|i_Drama|i_War
1850,i_Comedy|i_Romance
1851,i_Children's|i_Comedy
1852,i_Children's|i_Comedy
1853,i_Animation|i_Children's
1854,i_Sci-Fi
1855,i_Children's|i_Comedy
1856,i_Children's|i_Comedy
1857,i_Adventure|i_Children's|i_Comedy
1858,i_Children's|i_Comedy|i_Sci-Fi
1859,i_Adventure|i_Children's
1860,i_Children's|i_Comedy
1861,i_Action|i_Adventure|i_Children's|i_Comedy
1862,i_Children's|i_Comedy
1863,i_Adventure|i_Children's|i_Fantasy
1864,i_Comedy
1865,i_Adventure|i_Children's|i_Drama|i_Romance
1866,i_Adventure|i_Children's|i_Sci-Fi
1867,i_Children's
1868,i_Animation|i_Children's
1869,i_Comedy|i_Musical
1870,i_Adventure|i_Children's|i_Comedy
1871,i_Adventure|i_Children's|i_Comedy
1872,i_Children's|i_Comedy
1873,i_Children's|i_Comedy|i_Sci-Fi
1874,i_Adventure|i_Children's|i_Comedy|i_Fantasy|i_Sci-Fi
1875,i_Comedy|i_Western
1876,i_Adventure|i_Children's
1877,i_Adventure|i_Children's
1878,i_Action|i_Thriller
1879,i_Children's|i_Drama
1880,i_Comedy
1881,i_Documentary
1882,i_Drama|i_Romance
1883,i_Drama|i_Romance
1884,i_Comedy|i_Documentary
1885,i_Comedy|i_Drama|i_Romance
1886,i_Film-Noir
1887,i_Drama|i_Romance|i_War
1888,i_Drama
1889,i_Drama
1890,i_Drama
1891,i_Drama
1892,i_Comedy
1893,i_Comedy
1894,i_Drama
1895,i_Drama|i_War
1896,i_Drama|i_Mystery
1897,i_Adventure|i_Children's
1898,i_Animation|i_Children's|i_Comedy|i_Musical
1899,i_Children's|i_Drama
1900,i_Animation|i_Children's|i_Comedy|i_Musical|i_Romance
1901,i_Animation|i_Children's|i_Comedy|i_Musical|i_Romance
1902,i_Children's|i_Comedy
1903,i_Children's|i_Musical
1904,i_Children's|i_Musical
1905,i_Animation|i_Children's
1906,i_Drama|i_Fantasy
1907,i_Animation|i_Children's|i_Fantasy|i_Musical
1908,i_Adventure|i_Comedy|i_Musical
1909,i_Animation|i_Children's
1910,i_Animation|i_Children's
1911,i_Children's|i_Sci-Fi
1912,i_Animation|i_Children's|i_Musical
1913,i_Adventure|i_Children's|i_Fantasy|i_Sci-Fi
1914,i_Action|i_Adventure|i_Sci-Fi
1915,i_Children's|i_Comedy
1916,i_Animation|i_Children's|i_Musical
1917,i_Children's|i_Horror
1918,i_Children's|i_Comedy
1919,i_Adventure|i_Animation|i_Children's|i_Musical
1920,i_Comedy|i_Fantasy|i_Romance
1921,i_Adventure|i_Drama
1922,i_Animation|i_Children's|i_Comedy|i_Musical
1923,i_Adventure|i_Children's
1924,i_Drama
1925,i_Action|i_Adventure|i_Fantasy|i_Sci-Fi
1926,i_Drama|i_War
1927,i_Horror|i_Thriller
1928,i_Comedy|i_Romance
1929,i_Comedy
1930,i_Comedy|i_Crime|i_Thriller
1931,i_Comedy
1932,i_Crime|i_Drama
1933,i_Horror|i_Thriller
1934,i_Drama
1935,i_Action|i_Adventure
1936,i_Adventure|i_Animation|i_Children's|i_Sci-Fi
1937,i_Drama|i_Sci-Fi
1938,i_Horror|i_Thriller
1939,i_Horror
1940,i_Drama|i_Horror
1941,i_Horror|i_Thriller
1942,i_Horror|i_Thriller
1943,i_Animation|i_Children's
1944,i_Comedy
1945,i_Drama|i_Romance
1946,i_Action|i_Crime|i_Mystery|i_Thriller
1947,i_Drama|i_Romance
1948,i_Comedy
1949,i_Documentary
1950,i_Crime|i_Drama|i_Romance
1951,i_Drama
1952,i_Drama
1953,i_Adventure|i_Comedy
1954,i_Comedy
1955,i_Adventure|i_Musical
1956,i_Comedy
1957,i_Animation|i_Children's
1958,i_Animation|i_Children's|i_Drama|i_Fantasy
1959,i_Animation|i_Children's
1960,i_Children's|i_Fantasy|i_Sci-Fi
1961,i_Animation|i_Children's|i_Comedy
1962,i_Animation|i_Children's|i_Comedy
1963,i_Adventure|i_Fantasy|i_Romance
1964,i_Comedy
1965,i_Comedy|i_Drama|i_Romance
1966,i_Drama|i_Romance
1967,i_Drama
1968,i_Comedy|i_Horror
1969,i_Comedy|i_Horror
1970,i_Comedy
1971,i_Comedy
1972,i_Children's|i_Comedy
1973,i_Action|i_Adventure
1974,i_Drama|i_Romance
1975,i_Comedy
1976,i_Comedy|i_Drama
1977,i_Romance
1978,i_Crime|i_Horror
1979,i_Crime|i_Horror
1980,i_Horror|i_Thriller
1981,i_Adventure|i_Children's|i_Fantasy
1982,i_Adventure|i_Children's|i_Fantasy
1983,i_Comedy|i_Horror
1984,i_Drama
1985,i_Drama
1986,i_Drama|i_Romance
1987,i_Action|i_Adventure|i_Horror
1988,i_Drama|i_Romance
1989,i_Comedy
1990,i_Action|i_Comedy
1991,i_Comedy|i_Drama|i_Romance
1992,i_Comedy
1993,i_Adventure|i_Fantasy|i_Sci-Fi
1994,i_Comedy|i_Fantasy
1995,i_Drama|i_Romance
1996,i_Thriller
1997,i_Comedy|i_Thriller
1998,i_Thriller
1999,i_Thriller
2000,i_Thriller
2001,i_Thriller
2002,i_Drama|i_Film-Noir|i_Thriller
2003,i_Thriller
2004,i_Mystery|i_Thriller
2005,i_Thriller
2006,i_Film-Noir|i_Thriller
2007,i_Mystery|i_Thriller
2008,i_Drama
2009,i_Animation
2010,i_Drama
2011,i_Comedy
2012,i_Drama
2013,i_Action|i_Adventure|i_Fantasy
2014,i_Action|i_Crime|i_Drama
2015,i_Comedy
2016,i_Action
2017,i_Drama
2018,i_Documentary
2019,i_Drama
2020,i_Drama
2021,i_Drama|i_Thriller|i_War
2022,i_Film-Noir|i_Thriller
2023,i_Thriller
2024,i_Comedy
2025,i_Mystery|i_Thriller
2026,i_Drama|i_year
